id1;category1;colour1;photo1;price1;id2;category2;colour2;photo2;price2;w
B24;2;11;1;57;P23;4;6;2;28;91
B25;2;6;1;38;P6;4;2;1;43;38
B25;2;6;1;38;P10;4;4;2;65;19
B25;2;6;1;38;P16;4;7;1;33;98
B25;2;6;1;38;P23;4;6;2;28;45
B26;2;13;1;57;P6;4;2;1;43;90
B26;2;13;1;57;P10;4;4;2;65;28
B26;2;13;1;57;P16;4;7;1;33;178
B26;2;13;1;57;P23;4;6;2;28;79
B26;2;13;1;57;P33;4;9;1;43;79
B29;2;2;1;62;P6;4;2;1;43;74
B29;2;2;1;62;P10;4;4;2;65;22
B29;2;2;1;62;P16;4;7;1;33;54
B29;2;2;1;62;P23;4;6;2;28;50
B32;2;6;1;38;P10;4;4;2;65;25
P1;4;3;1;38;P10;4;4;2;65;261
P4;4;4;1;38;P16;4;7;1;33;165
P4;4;4;1;38;P23;4;6;2;28;221
P4;4;4;1;38;P33;4;9;1;43;125
P10;4;4;2;65;P16;4;7;1;33;145
P10;4;4;2;65;P23;4;6;2;28;110
P10;4;4;2;65;P33;4;9;1;43;76
A4;1;3;2;38;P5;4;3;1;23;295
A4;1;3;2;38;P2;4;3;1;28;231
A4;1;3;2;38;P21;4;4;1;33;67
A4;1;3;2;38;P49;4;14;1;33;100
P5;4;3;1;23;P2;4;3;1;28;270
P5;4;3;1;23;P16;4;7;1;33;219
P5;4;3;1;23;P17;4;2;2;38;129
P5;4;3;1;23;P21;4;4;1;33;58
P5;4;3;1;23;P34;4;9;2;48;70
P5;4;3;1;23;P49;4;14;1;33;112
P5;4;3;1;23;P26;4;4;1;43;85
P2;4;3;1;28;P17;4;2;2;38;228
P2;4;3;1;28;P21;4;4;1;33;44
P2;4;3;1;28;P34;4;9;2;48;81
P2;4;3;1;28;P26;4;4;1;43;141
P16;4;7;1;33;P21;4;4;1;33;107
P16;4;7;1;33;P49;4;14;1;33;172
P17;4;2;2;38;P21;4;4;1;33;52
P17;4;2;2;38;P49;4;14;1;33;94
P21;4;4;1;33;P34;4;9;2;48;46
P21;4;4;1;33;P49;4;14;1;33;67
P21;4;4;1;33;P26;4;4;1;43;32
P34;4;9;2;48;P49;4;14;1;33;67
P49;4;14;1;33;P26;4;4;1;43;80
P3;4;2;1;48;A33;1;1;1;38;99
B6;2;2;1;52;B29;2;2;1;62;48
B6;2;2;1;52;B30;2;9;1;57;68
B29;2;2;1;62;B30;2;9;1;57;106
C36;3;14;1;43;C21;3;14;1;57;129
C36;3;14;1;43;C40;3;14;2;28;153
C36;3;14;1;43;C44;3;14;1;55;157
C36;3;14;1;43;B11;2;2;1;43;82
C36;3;14;1;43;P5;4;3;1;23;57
C36;3;14;1;43;P7;4;4;2;28;27
C36;3;14;1;43;P43;4;7;2;38;50
C36;3;14;1;43;P72;4;14;1;33;66
C36;3;14;1;43;P73;4;11;2;33;40
C21;3;14;1;57;C40;3;14;2;28;182
C21;3;14;1;57;B11;2;2;1;43;117
C21;3;14;1;57;A17;1;2;1;62;124
C21;3;14;1;57;P5;4;3;1;23;48
C21;3;14;1;57;P7;4;4;2;28;50
C21;3;14;1;57;P43;4;7;2;38;49
C21;3;14;1;57;P72;4;14;1;33;40
C21;3;14;1;57;P73;4;11;2;33;26
C40;3;14;2;28;C44;3;14;1;55;94
C40;3;14;2;28;B11;2;2;1;43;102
C40;3;14;2;28;A2;1;3;1;43;281
C40;3;14;2;28;P5;4;3;1;23;68
C40;3;14;2;28;P7;4;4;2;28;63
C40;3;14;2;28;P43;4;7;2;38;95
C40;3;14;2;28;P72;4;14;1;33;93
C40;3;14;2;28;P73;4;11;2;33;44
C44;3;14;1;55;B11;2;2;1;43;67
C44;3;14;1;55;A17;1;2;1;62;71
C44;3;14;1;55;A2;1;3;1;43;116
C44;3;14;1;55;P5;4;3;1;23;40
C44;3;14;1;55;P7;4;4;2;28;25
C44;3;14;1;55;P43;4;7;2;38;35
C44;3;14;1;55;P72;4;14;1;33;47
C44;3;14;1;55;P73;4;11;2;33;33
B11;2;2;1;43;P5;4;3;1;23;66
B11;2;2;1;43;P7;4;4;2;28;54
B11;2;2;1;43;P43;4;7;2;38;40
B11;2;2;1;43;P72;4;14;1;33;57
B11;2;2;1;43;P73;4;11;2;33;31
A17;1;2;1;62;P5;4;3;1;23;90
A17;1;2;1;62;P7;4;4;2;28;103
A17;1;2;1;62;P72;4;14;1;33;60
A17;1;2;1;62;P73;4;11;2;33;15
A2;1;3;1;43;P72;4;14;1;33;101
A2;1;3;1;43;P73;4;11;2;33;62
P5;4;3;1;23;P7;4;4;2;28;163
P5;4;3;1;23;P43;4;7;2;38;87
P5;4;3;1;23;P72;4;14;1;33;77
P5;4;3;1;23;P73;4;11;2;33;59
P7;4;4;2;28;P43;4;7;2;38;87
P7;4;4;2;28;P72;4;14;1;33;76
P7;4;4;2;28;P73;4;11;2;33;44
P43;4;7;2;38;P72;4;14;1;33;111
P43;4;7;2;38;P73;4;11;2;33;74
P72;4;14;1;33;P73;4;11;2;33;83
P9;4;4;2;23;P5;4;3;1;23;182
P9;4;4;2;23;P14;4;2;2;38;153
P9;4;4;2;23;P15;4;4;2;38;217
P5;4;3;1;23;P4;4;4;1;38;219
P5;4;3;1;23;P14;4;2;2;38;115
P5;4;3;1;23;P15;4;4;2;38;218
P5;4;3;1;23;P11;4;4;2;38;184
P4;4;4;1;38;P14;4;2;2;38;231
P4;4;4;1;38;P11;4;4;2;38;377
P14;4;2;2;38;P15;4;4;2;38;223
P14;4;2;2;38;P11;4;4;2;38;216
P15;4;4;2;38;P17;4;2;2;38;271
A1;1;8;1;28;B8;2;4;2;52;60
A1;1;8;1;28;B7;2;6;1;38;78
A1;1;8;1;28;B5;2;14;2;52;98
A1;1;8;1;28;C1;3;4;2;28;235
A2;1;3;1;43;B8;2;4;2;52;78
A2;1;3;1;43;B7;2;6;1;38;76
A2;1;3;1;43;B5;2;14;2;52;94
A3;1;3;1;72;B8;2;4;2;52;56
A3;1;3;1;72;B7;2;6;1;38;61
A3;1;3;1;72;B5;2;14;2;52;78
A3;1;3;1;72;C1;3;4;2;28;157
A4;1;3;2;38;A7;1;3;1;43;476
A4;1;3;2;38;A9;1;3;1;82;642
A4;1;3;2;38;B9;2;1;1;48;158
A4;1;3;2;38;B7;2;6;1;38;71
A4;1;3;2;38;B5;2;14;2;52;103
A4;1;3;2;38;B3;2;12;1;52;236
A4;1;3;2;38;C1;3;4;2;28;212
A4;1;3;2;38;C5;3;11;1;48;316
A5;1;3;1;43;B8;2;4;2;52;62
A5;1;3;1;43;B5;2;14;2;52;65
A5;1;3;1;43;C1;3;4;2;28;168
A6;1;3;1;43;B8;2;4;2;52;43
A6;1;3;1;43;B7;2;6;1;38;46
A6;1;3;1;43;B5;2;14;2;52;55
A6;1;3;1;43;C1;3;4;2;28;131
A7;1;3;1;43;B8;2;4;2;52;57
A7;1;3;1;43;B7;2;6;1;38;46
A7;1;3;1;43;B5;2;14;2;52;53
A7;1;3;1;43;C1;3;4;2;28;110
A9;1;3;1;82;B8;2;4;2;52;42
A9;1;3;1;82;B7;2;6;1;38;55
A9;1;3;1;82;B5;2;14;2;52;44
A9;1;3;1;82;C1;3;4;2;28;117
B2;2;3;2;57;B8;2;4;2;52;73
B2;2;3;2;57;B7;2;6;1;38;103
B2;2;3;2;57;B5;2;14;2;52;156
B2;2;3;2;57;C1;3;4;2;28;111
B9;2;1;1;48;B8;2;4;2;52;105
B9;2;1;1;48;B5;2;14;2;52;158
B9;2;1;1;48;C1;3;4;2;28;75
B8;2;4;2;52;B7;2;6;1;38;160
B8;2;4;2;52;B5;2;14;2;52;82
B8;2;4;2;52;B3;2;12;1;52;125
B8;2;4;2;52;C1;3;4;2;28;61
B8;2;4;2;52;C5;3;11;1;48;70
B7;2;6;1;38;B5;2;14;2;52;104
B7;2;6;1;38;B3;2;12;1;52;140
B7;2;6;1;38;C1;3;4;2;28;74
B7;2;6;1;38;C5;3;11;1;48;86
B5;2;14;2;52;B4;2;10;1;52;328
B5;2;14;2;52;C1;3;4;2;28;91
B5;2;14;2;52;C5;3;11;1;48;124
B3;2;12;1;52;C1;3;4;2;28;112
A1;1;8;1;28;A21;1;1;1;62;307
A1;1;8;1;28;A33;1;1;1;38;164
A1;1;8;1;28;A30;1;6;1;38;157
A1;1;8;1;28;C24;3;12;1;33;99
A1;1;8;1;28;C25;3;2;1;33;89
A1;1;8;1;28;C30;3;2;2;28;130
A1;1;8;1;28;C38;3;13;1;38;65
A1;1;8;1;28;C43;3;6;2;28;30
A1;1;8;1;28;C45;3;11;1;55;50
A1;1;8;1;28;C46;3;2;1;48;68
A1;1;8;1;28;C48;3;6;1;28;91
A1;1;8;1;28;P12;4;4;1;33;146
A1;1;8;1;28;P13;4;4;1;38;89
A1;1;8;1;28;P23;4;6;2;28;127
A1;1;8;1;28;P38;4;9;1;33;35
A1;1;8;1;28;P39;4;14;1;43;98
A1;1;8;1;28;P40;4;4;1;43;37
A1;1;8;1;28;P41;4;9;2;43;65
A1;1;8;1;28;P57;4;4;1;43;31
A1;1;8;1;28;P59;4;2;2;38;54
A1;1;8;1;28;P67;4;9;1;38;38
A11;1;3;1;62;A19;1;12;2;33;138
A11;1;3;1;62;A34;1;2;1;38;169
A11;1;3;1;62;A33;1;1;1;38;308
A11;1;3;1;62;A30;1;6;1;38;224
A11;1;3;1;62;C8;3;2;2;48;133
A11;1;3;1;62;C18;3;9;1;48;98
A11;1;3;1;62;C24;3;12;1;33;121
A11;1;3;1;62;C25;3;2;1;33;113
A11;1;3;1;62;C38;3;13;1;38;83
A11;1;3;1;62;C41;3;13;1;28;160
A11;1;3;1;62;C43;3;6;2;28;30
A11;1;3;1;62;C45;3;11;1;55;59
A11;1;3;1;62;C46;3;2;1;48;84
A11;1;3;1;62;C48;3;6;1;28;122
A11;1;3;1;62;C51;3;6;1;20;176
A11;1;3;1;62;P12;4;4;1;33;161
A11;1;3;1;62;P13;4;4;1;38;138
A11;1;3;1;62;P38;4;9;1;33;37
A11;1;3;1;62;P40;4;4;1;43;30
A11;1;3;1;62;P41;4;9;2;43;65
A11;1;3;1;62;P57;4;4;1;43;38
A11;1;3;1;62;P59;4;2;2;38;52
A11;1;3;1;62;P67;4;9;1;38;30
A6;1;3;1;43;A33;1;1;1;38;150
A6;1;3;1;43;A37;1;2;1;62;147
A6;1;3;1;43;C24;3;12;1;33;100
A6;1;3;1;43;C25;3;2;1;33;70
A6;1;3;1;43;C30;3;2;2;28;83
A6;1;3;1;43;C38;3;13;1;38;58
A6;1;3;1;43;C43;3;6;2;28;22
A6;1;3;1;43;C45;3;11;1;55;35
A6;1;3;1;43;C46;3;2;1;48;76
A6;1;3;1;43;P1;4;3;1;38;620
A6;1;3;1;43;P7;4;4;2;28;132
A6;1;3;1;43;P12;4;4;1;33;70
A6;1;3;1;43;P13;4;4;1;38;69
A6;1;3;1;43;P15;4;4;2;38;128
A6;1;3;1;43;P23;4;6;2;28;118
A6;1;3;1;43;P38;4;9;1;33;27
A6;1;3;1;43;P39;4;14;1;43;79
A6;1;3;1;43;P40;4;4;1;43;20
A6;1;3;1;43;P41;4;9;2;43;51
A6;1;3;1;43;P57;4;4;1;43;34
A6;1;3;1;43;P59;4;2;2;38;37
A6;1;3;1;43;P67;4;9;1;38;28
A17;1;2;1;62;A33;1;1;1;38;172
A17;1;2;1;62;A30;1;6;1;38;177
A17;1;2;1;62;A37;1;2;1;62;341
A17;1;2;1;62;C24;3;12;1;33;74
A17;1;2;1;62;C25;3;2;1;33;95
A17;1;2;1;62;C30;3;2;2;28;94
A17;1;2;1;62;C35;3;9;1;50;118
A17;1;2;1;62;C38;3;13;1;38;60
A17;1;2;1;62;C41;3;13;1;28;65
A17;1;2;1;62;C43;3;6;2;28;31
A17;1;2;1;62;C45;3;11;1;55;53
A17;1;2;1;62;C46;3;2;1;48;51
A17;1;2;1;62;C48;3;6;1;28;85
A17;1;2;1;62;P13;4;4;1;38;101
A17;1;2;1;62;P15;4;4;2;38;117
A17;1;2;1;62;P38;4;9;1;33;16
A17;1;2;1;62;P39;4;14;1;43;77
A17;1;2;1;62;P40;4;4;1;43;19
A17;1;2;1;62;P41;4;9;2;43;40
A17;1;2;1;62;P59;4;2;2;38;55
A17;1;2;1;62;P67;4;9;1;38;22
A16;1;1;1;33;A34;1;2;1;38;96
A16;1;1;1;33;A33;1;1;1;38;473
A16;1;1;1;33;A30;1;6;1;38;235
A16;1;1;1;33;A37;1;2;1;62;112
A16;1;1;1;33;C8;3;2;2;48;92
A16;1;1;1;33;C24;3;12;1;33;49
A16;1;1;1;33;C25;3;2;1;33;47
A16;1;1;1;33;C30;3;2;2;28;65
A16;1;1;1;33;C38;3;13;1;38;44
A16;1;1;1;33;C41;3;13;1;28;90
A16;1;1;1;33;C43;3;6;2;28;23
A16;1;1;1;33;C45;3;11;1;55;61
A16;1;1;1;33;C48;3;6;1;28;52
A16;1;1;1;33;P1;4;3;1;38;250
A16;1;1;1;33;P7;4;4;2;28;78
A16;1;1;1;33;P12;4;4;1;33;111
A16;1;1;1;33;P13;4;4;1;38;66
A16;1;1;1;33;P15;4;4;2;38;137
A16;1;1;1;33;P23;4;6;2;28;92
A16;1;1;1;33;P38;4;9;1;33;28
A16;1;1;1;33;P39;4;14;1;43;57
A16;1;1;1;33;P40;4;4;1;43;21
A16;1;1;1;33;P41;4;9;2;43;25
A16;1;1;1;33;P57;4;4;1;43;23
A16;1;1;1;33;P59;4;2;2;38;27
A15;1;14;2;33;A33;1;1;1;38;303
A15;1;14;2;33;A37;1;2;1;62;186
A15;1;14;2;33;C8;3;2;2;48;133
A15;1;14;2;33;C24;3;12;1;33;68
A15;1;14;2;33;C25;3;2;1;33;67
A15;1;14;2;33;C30;3;2;2;28;110
A15;1;14;2;33;C38;3;13;1;38;96
A15;1;14;2;33;C43;3;6;2;28;41
A15;1;14;2;33;C45;3;11;1;55;56
A15;1;14;2;33;C46;3;2;1;48;95
A15;1;14;2;33;C48;3;6;1;28;81
A15;1;14;2;33;P7;4;4;2;28;99
A15;1;14;2;33;P12;4;4;1;33;162
A15;1;14;2;33;P13;4;4;1;38;80
A15;1;14;2;33;P15;4;4;2;38;227
A15;1;14;2;33;P38;4;9;1;33;29
A15;1;14;2;33;P40;4;4;1;43;29
A15;1;14;2;33;P41;4;9;2;43;57
A15;1;14;2;33;P57;4;4;1;43;27
A15;1;14;2;33;P59;4;2;2;38;40
A15;1;14;2;33;P67;4;9;1;38;42
A12;1;2;1;38;A33;1;1;1;38;242
A12;1;2;1;38;A37;1;2;1;62;232
A12;1;2;1;38;C8;3;2;2;48;147
A12;1;2;1;38;C24;3;12;1;33;145
A12;1;2;1;38;C25;3;2;1;33;92
A12;1;2;1;38;C30;3;2;2;28;106
A12;1;2;1;38;C38;3;13;1;38;60
A12;1;2;1;38;C41;3;13;1;28;108
A12;1;2;1;38;C43;3;6;2;28;32
A12;1;2;1;38;C45;3;11;1;55;52
A12;1;2;1;38;C46;3;2;1;48;52
A12;1;2;1;38;C48;3;6;1;28;91
A12;1;2;1;38;P1;4;3;1;38;528
A12;1;2;1;38;P7;4;4;2;28;146
A12;1;2;1;38;P13;4;4;1;38;113
A12;1;2;1;38;P23;4;6;2;28;139
A12;1;2;1;38;P38;4;9;1;33;31
A12;1;2;1;38;P39;4;14;1;43;87
A12;1;2;1;38;P40;4;4;1;43;24
A12;1;2;1;38;P41;4;9;2;43;72
A12;1;2;1;38;P57;4;4;1;43;46
A12;1;2;1;38;P59;4;2;2;38;47
A12;1;2;1;38;P67;4;9;1;38;29
A19;1;12;2;33;A21;1;1;1;62;154
A19;1;12;2;33;A34;1;2;1;38;64
A19;1;12;2;33;A33;1;1;1;38;63
A19;1;12;2;33;A30;1;6;1;38;61
A19;1;12;2;33;A37;1;2;1;62;61
A19;1;12;2;33;C8;3;2;2;48;30
A19;1;12;2;33;C24;3;12;1;33;31
A19;1;12;2;33;C25;3;2;1;33;33
A19;1;12;2;33;C30;3;2;2;28;20
A19;1;12;2;33;C35;3;9;1;50;39
A19;1;12;2;33;C38;3;13;1;38;39
A19;1;12;2;33;C41;3;13;1;28;31
A19;1;12;2;33;C43;3;6;2;28;16
A19;1;12;2;33;C45;3;11;1;55;19
A19;1;12;2;33;C46;3;2;1;48;16
A19;1;12;2;33;C48;3;6;1;28;24
A19;1;12;2;33;P1;4;3;1;38;78
A19;1;12;2;33;P7;4;4;2;28;32
A19;1;12;2;33;P12;4;4;1;33;23
A19;1;12;2;33;P13;4;4;1;38;33
A19;1;12;2;33;P15;4;4;2;38;45
A19;1;12;2;33;P23;4;6;2;28;27
A19;1;12;2;33;P38;4;9;1;33;10
A19;1;12;2;33;P39;4;14;1;43;22
A19;1;12;2;33;P40;4;4;1;43;8
A19;1;12;2;33;P41;4;9;2;43;16
A19;1;12;2;33;P57;4;4;1;43;8
A19;1;12;2;33;P59;4;2;2;38;11
A19;1;12;2;33;P67;4;9;1;38;7
A21;1;1;1;62;A37;1;2;1;62;185
A21;1;1;1;62;C5;3;11;1;48;239
A21;1;1;1;62;C8;3;2;2;48;93
A21;1;1;1;62;C18;3;9;1;48;57
A21;1;1;1;62;C24;3;12;1;33;110
A21;1;1;1;62;C25;3;2;1;33;72
A21;1;1;1;62;C30;3;2;2;28;73
A21;1;1;1;62;C37;3;2;1;43;67
A21;1;1;1;62;C38;3;13;1;38;76
A21;1;1;1;62;C41;3;13;1;28;166
A21;1;1;1;62;C43;3;6;2;28;21
A21;1;1;1;62;C45;3;11;1;55;63
A21;1;1;1;62;C46;3;2;1;48;84
A21;1;1;1;62;C48;3;6;1;28;89
A21;1;1;1;62;C50;3;9;2;20;157
A21;1;1;1;62;C51;3;6;1;20;182
A21;1;1;1;62;P7;4;4;2;28;123
A21;1;1;1;62;P13;4;4;1;38;92
A21;1;1;1;62;P15;4;4;2;38;135
A21;1;1;1;62;P23;4;6;2;28;123
A21;1;1;1;62;P38;4;9;1;33;23
A21;1;1;1;62;P39;4;14;1;43;67
A21;1;1;1;62;P40;4;4;1;43;19
A21;1;1;1;62;P41;4;9;2;43;28
A21;1;1;1;62;P59;4;2;2;38;41
A21;1;1;1;62;P67;4;9;1;38;31
A34;1;2;1;38;A33;1;1;1;38;127
A34;1;2;1;38;A31;1;6;2;62;85
A34;1;2;1;38;C5;3;11;1;48;85
A34;1;2;1;38;C8;3;2;2;48;42
A34;1;2;1;38;C18;3;9;1;48;44
A34;1;2;1;38;C24;3;12;1;33;35
A34;1;2;1;38;C30;3;2;2;28;40
A34;1;2;1;38;C37;3;2;1;43;29
A34;1;2;1;38;C38;3;13;1;38;26
A34;1;2;1;38;C41;3;13;1;28;40
A34;1;2;1;38;C43;3;6;2;28;18
A34;1;2;1;38;C45;3;11;1;55;21
A34;1;2;1;38;C46;3;2;1;48;33
A34;1;2;1;38;C48;3;6;1;28;29
A34;1;2;1;38;C50;3;9;2;20;48
A34;1;2;1;38;C51;3;6;1;20;58
A34;1;2;1;38;P1;4;3;1;38;106
A34;1;2;1;38;P7;4;4;2;28;48
A34;1;2;1;38;P12;4;4;1;33;38
A34;1;2;1;38;P13;4;4;1;38;37
A34;1;2;1;38;P15;4;4;2;38;56
A34;1;2;1;38;P23;4;6;2;28;50
A34;1;2;1;38;P38;4;9;1;33;7
A34;1;2;1;38;P39;4;14;1;43;48
A34;1;2;1;38;P40;4;4;1;43;12
A34;1;2;1;38;P41;4;9;2;43;30
A34;1;2;1;38;P57;4;4;1;43;10
A34;1;2;1;38;P59;4;2;2;38;26
A34;1;2;1;38;P67;4;9;1;38;10
A33;1;1;1;38;A37;1;2;1;62;133
A33;1;1;1;38;C5;3;11;1;48;115
A33;1;1;1;38;C8;3;2;2;48;78
A33;1;1;1;38;C18;3;9;1;48;44
A33;1;1;1;38;C24;3;12;1;33;60
A33;1;1;1;38;C25;3;2;1;33;40
A33;1;1;1;38;C30;3;2;2;28;60
A33;1;1;1;38;C35;3;9;1;50;94
A33;1;1;1;38;C37;3;2;1;43;29
A33;1;1;1;38;C38;3;13;1;38;42
A33;1;1;1;38;C41;3;13;1;28;90
A33;1;1;1;38;C43;3;6;2;28;15
A33;1;1;1;38;C45;3;11;1;55;38
A33;1;1;1;38;C46;3;2;1;48;63
A33;1;1;1;38;C48;3;6;1;28;57
A33;1;1;1;38;C49;3;4;2;26;61
A33;1;1;1;38;C50;3;9;2;20;45
A33;1;1;1;38;C51;3;6;1;20;77
A33;1;1;1;38;P1;4;3;1;38;138
A33;1;1;1;38;P7;4;4;2;28;53
A33;1;1;1;38;P12;4;4;1;33;58
A33;1;1;1;38;P13;4;4;1;38;50
A33;1;1;1;38;P15;4;4;2;38;68
A33;1;1;1;38;P23;4;6;2;28;62
A33;1;1;1;38;P38;4;9;1;33;14
A33;1;1;1;38;P39;4;14;1;43;49
A33;1;1;1;38;P40;4;4;1;43;14
A33;1;1;1;38;P41;4;9;2;43;23
A33;1;1;1;38;P57;4;4;1;43;17
A33;1;1;1;38;P59;4;2;2;38;16
A33;1;1;1;38;P67;4;9;1;38;22
A30;1;6;1;38;A31;1;6;2;62;301
A30;1;6;1;38;C18;3;9;1;48;52
A30;1;6;1;38;C24;3;12;1;33;47
A30;1;6;1;38;C25;3;2;1;33;42
A30;1;6;1;38;C30;3;2;2;28;62
A30;1;6;1;38;C37;3;2;1;43;36
A30;1;6;1;38;C38;3;13;1;38;50
A30;1;6;1;38;C43;3;6;2;28;24
A30;1;6;1;38;C45;3;11;1;55;41
A30;1;6;1;38;C48;3;6;1;28;47
A30;1;6;1;38;C50;3;9;2;20;75
A30;1;6;1;38;C51;3;6;1;20;84
A30;1;6;1;38;P7;4;4;2;28;41
A30;1;6;1;38;P12;4;4;1;33;89
A30;1;6;1;38;P13;4;4;1;38;31
A30;1;6;1;38;P23;4;6;2;28;84
A30;1;6;1;38;P39;4;14;1;43;66
A30;1;6;1;38;P40;4;4;1;43;22
A30;1;6;1;38;P41;4;9;2;43;29
A30;1;6;1;38;P57;4;4;1;43;26
A30;1;6;1;38;P67;4;9;1;38;27
A31;1;6;2;62;A37;1;2;1;62;101
A31;1;6;2;62;C8;3;2;2;48;98
A31;1;6;2;62;C24;3;12;1;33;94
A31;1;6;2;62;C25;3;2;1;33;41
A31;1;6;2;62;C30;3;2;2;28;79
A31;1;6;2;62;C35;3;9;1;50;149
A31;1;6;2;62;C38;3;13;1;38;62
A31;1;6;2;62;C41;3;13;1;28;187
A31;1;6;2;62;C43;3;6;2;28;27
A31;1;6;2;62;C45;3;11;1;55;65
A31;1;6;2;62;C46;3;2;1;48;103
A31;1;6;2;62;C48;3;6;1;28;72
A31;1;6;2;62;P1;4;3;1;38;284
A31;1;6;2;62;P7;4;4;2;28;75
A31;1;6;2;62;P12;4;4;1;33;106
A31;1;6;2;62;P13;4;4;1;38;52
A31;1;6;2;62;P15;4;4;2;38;121
A31;1;6;2;62;P23;4;6;2;28;97
A31;1;6;2;62;P38;4;9;1;33;32
A31;1;6;2;62;P39;4;14;1;43;87
A31;1;6;2;62;P40;4;4;1;43;27
A31;1;6;2;62;P41;4;9;2;43;42
A31;1;6;2;62;P57;4;4;1;43;24
A31;1;6;2;62;P59;4;2;2;38;31
A31;1;6;2;62;P67;4;9;1;38;40
A37;1;2;1;62;C18;3;9;1;48;48
A37;1;2;1;62;C24;3;12;1;33;43
A37;1;2;1;62;C30;3;2;2;28;55
A37;1;2;1;62;C35;3;9;1;50;67
A37;1;2;1;62;C37;3;2;1;43;33
A37;1;2;1;62;C38;3;13;1;38;33
A37;1;2;1;62;C43;3;6;2;28;20
A37;1;2;1;62;C45;3;11;1;55;42
A37;1;2;1;62;C48;3;6;1;28;53
A37;1;2;1;62;C51;3;6;1;20;56
A37;1;2;1;62;P7;4;4;2;28;74
A37;1;2;1;62;P12;4;4;1;33;64
A37;1;2;1;62;P13;4;4;1;38;50
A37;1;2;1;62;P23;4;6;2;28;83
A37;1;2;1;62;P39;4;14;1;43;47
A37;1;2;1;62;P40;4;4;1;43;12
A37;1;2;1;62;P41;4;9;2;43;32
A37;1;2;1;62;P57;4;4;1;43;20
A37;1;2;1;62;P67;4;9;1;38;16
C5;3;11;1;48;C24;3;12;1;33;146
C5;3;11;1;48;C25;3;2;1;33;118
C5;3;11;1;48;C30;3;2;2;28;155
C5;3;11;1;48;C38;3;13;1;38;108
C5;3;11;1;48;C43;3;6;2;28;37
C5;3;11;1;48;C45;3;11;1;55;126
C5;3;11;1;48;C48;3;6;1;28;132
C5;3;11;1;48;P7;4;4;2;28;83
C5;3;11;1;48;P13;4;4;1;38;67
C5;3;11;1;48;P40;4;4;1;43;34
C5;3;11;1;48;P41;4;9;2;43;51
C5;3;11;1;48;P57;4;4;1;43;63
C5;3;11;1;48;P67;4;9;1;38;31
C8;3;2;2;48;C24;3;12;1;33;40
C8;3;2;2;48;C25;3;2;1;33;64
C8;3;2;2;48;C30;3;2;2;28;96
C8;3;2;2;48;C35;3;9;1;50;84
C8;3;2;2;48;C37;3;2;1;43;67
C8;3;2;2;48;C38;3;13;1;38;34
C8;3;2;2;48;C43;3;6;2;28;23
C8;3;2;2;48;C45;3;11;1;55;31
C8;3;2;2;48;C48;3;6;1;28;67
C8;3;2;2;48;C49;3;4;2;26;61
C8;3;2;2;48;C50;3;9;2;20;58
C8;3;2;2;48;C51;3;6;1;20;64
C8;3;2;2;48;P7;4;4;2;28;33
C8;3;2;2;48;P12;4;4;1;33;63
C8;3;2;2;48;P13;4;4;1;38;27
C8;3;2;2;48;P23;4;6;2;28;54
C8;3;2;2;48;P39;4;14;1;43;48
C8;3;2;2;48;P40;4;4;1;43;18
C8;3;2;2;48;P41;4;9;2;43;25
C8;3;2;2;48;P57;4;4;1;43;27
C8;3;2;2;48;P67;4;9;1;38;15
C18;3;9;1;48;C24;3;12;1;33;51
C18;3;9;1;48;C25;3;2;1;33;47
C18;3;9;1;48;C30;3;2;2;28;110
C18;3;9;1;48;C35;3;9;1;50;140
C18;3;9;1;48;C38;3;13;1;38;113
C18;3;9;1;48;C41;3;13;1;28;77
C18;3;9;1;48;C43;3;6;2;28;40
C18;3;9;1;48;C45;3;11;1;55;47
C18;3;9;1;48;C46;3;2;1;48;73
C18;3;9;1;48;C48;3;6;1;28;89
C18;3;9;1;48;P7;4;4;2;28;29
C18;3;9;1;48;P12;4;4;1;33;84
C18;3;9;1;48;P13;4;4;1;38;26
C18;3;9;1;48;P15;4;4;2;38;70
C18;3;9;1;48;P23;4;6;2;28;25
C18;3;9;1;48;P38;4;9;1;33;19
C18;3;9;1;48;P39;4;14;1;43;56
C18;3;9;1;48;P40;4;4;1;43;20
C18;3;9;1;48;P41;4;9;2;43;22
C18;3;9;1;48;P57;4;4;1;43;28
C18;3;9;1;48;P59;4;2;2;38;17
C18;3;9;1;48;P67;4;9;1;38;32
C24;3;12;1;33;C25;3;2;1;33;137
C24;3;12;1;33;C30;3;2;2;28;151
C24;3;12;1;33;C35;3;9;1;50;156
C24;3;12;1;33;C37;3;2;1;43;56
C24;3;12;1;33;C38;3;13;1;38;47
C24;3;12;1;33;C41;3;13;1;28;99
C24;3;12;1;33;C43;3;6;2;28;35
C24;3;12;1;33;C45;3;11;1;55;44
C24;3;12;1;33;C46;3;2;1;48;56
C24;3;12;1;33;C48;3;6;1;28;101
C24;3;12;1;33;C49;3;4;2;26;99
C24;3;12;1;33;C50;3;9;2;20;98
C24;3;12;1;33;C51;3;6;1;20;86
C24;3;12;1;33;P1;4;3;1;38;83
C24;3;12;1;33;P7;4;4;2;28;38
C24;3;12;1;33;P12;4;4;1;33;45
C24;3;12;1;33;P13;4;4;1;38;38
C24;3;12;1;33;P15;4;4;2;38;101
C24;3;12;1;33;P23;4;6;2;28;49
